地名,規範碼,long,lat,朝代,行政區
普安院,PL000000035344,104.282502,30.976238,,
太陽寺,PL000000027462,113.140558,31.324704,唐,
師子峰,PL000000018786,115.984829,29.673228,,
淮上,PL000000010524,118.9074,33.4981,,
西興鎮,PL000000011727,120.2163,30.1889,北宋,北宋_兩浙路
兩浙西路,PL000000011511,120.1775,30.2928,南宋,
翠峰寺,PL000000010072,120.379434,31.093653,唐,
越州,PL000000013262,120.5871,30.0031,北宋,北宋_兩浙路
曲江,PL000000030568,113.6117,24.8091,北宋,北宋_廣南東路
揚州,PL000000010785,119.4462,32.39,北宋,北宋_淮南東路
金剛嶺,PL000000019685,114.780992,28.385461,,
蓮華峰,PL000000018784,115.984829,29.673228,,
北禪寺,PL000000029060,112.3955,26.4063,,
金峨寺,PL000000012328,121.572637,29.643391,,
南安巖,PL000000018431,116.095053,25.098231,,
同安,PL000000017559,118.1525,24.7347,北宋,北宋_福建路
廬陵,PL000000019382,114.9798,27.1021,北宋,北宋_江南西路
西峰,PL000000018886,114.363954,28.82864,,
懷仁江,PL000000019362,114.98727,27.116463,,
龍洲村,PL000000019476,114.908864,26.790247,,
黃楊峽,PL000000031328,116.1188,24.3145,,
黃石岩,PL000000018432,116.095053,25.098231,,
盤古山,PL000000019257,115.409899,25.954374,,
合肥,PL000000015060,117.2854,31.8633,北宋,北宋_淮南西路
普寧院,PL000000015251,116.994829,32.626372,,
餘杭,PL000000011885,119.938,30.2851,北宋,北宋_兩浙路
朗瞻院,PL000000012109,119.71869,30.238381,,
普賢殿,PL000000014698,120.973365,29.224703,,
普門精舍,PL000000011416,120.150672,30.276142,,
五雲山,PL000000011585,120.095069,30.197808,,
寶峰常照塔,PL000000011686,120.124836,30.261628,,
建寧,PL000000017759,116.841,26.8313,北宋,北宋_福建路
淮山,PL000000010611,118.494208,33.006169,,
獅子峰,PL000000018787,115.984829,29.673228,,
溫州,PL000000012519,120.6619,28.0169,北宋,北宋_兩浙路
興教寺,PL000000017080,118.982317,30.631264,,
長安,PL000000042188,108.9532,34.2662,北宋,北宋_永興軍路
南安軍,PL000000019183,114.3589,25.3988,北宋,北宋_江南西路
雲封寺,PL000000030695,114.341673,25.329222,沒有給定朝代,
南雄州,PL000000030711,114.3104,25.1177,北宋,北宋_廣南東路
積翠菴,PL000000019689,115.372193,28.422022,,
梓州路,PL000000035453,105.096,31.0943,,
飛烏,PL000000035302,105.0037,30.6445,北宋,北宋_梓州路
澧州,PL000000029496,111.7656,29.6393,北宋,北宋_荊湖北路
永康,PL000000035093,103.5609,30.7972,北宋,北宋_成都府路
萬年寺,PL000000036346,103.381624,29.581321,東晉,
文殊院,PL000000034715,104.06998,30.677591,隋,
潮州,PL000000031785,116.6449,23.6664,北宋,北宋_廣南東路
報本院,PL000000013126,120.66125,30.725377,,
蘇州,PL000000009816,120.582376,31.300837,,現今_江蘇省
峴山,PL000000012945,120.096219,30.843521,,
香城山,PL000000019363,114.976002,27.106689,,
惠濟院,PL000000016238,118.362617,31.717856,,
開元寺,PL000000018025,117.316915,23.952408,唐,
乾明寺,PL000000010903,119.453444,32.783242,,
建隆寺,PL000000010828,119.34146,32.435068,,
醴泉寺,PL000000010904,119.453444,32.783242,,
揚州市,PL000000010745,119.412855,32.394237,,
烏江,PL000000016244,118.4537,31.8606,北宋,北宋_淮南西路
古田,PL000000018523,118.802,26.5989,北宋,北宋_福建路
昇山寺,PL000000018296,118.304963,27.022881,,
仁山寺,PL000000019367,114.981149,27.109816,唐,
進賢,PL000000018698,116.2677,28.3633,北宋,北宋_江南西路
龍泉寺,PL000000018580,115.881517,28.683023,,
隆慶西堂,PL000000019368,114.976002,27.106689,,
開元寺,PL000000028075,115.446349,30.231723,,
始興,PL000000030616,114.0715,24.9446,北宋,北宋_廣南東路
南公塔,PL000000018890,114.545691,29.027707,,
杉山庵,PL000000016620,117.552803,30.293515,,
佛日山,PL000000011459,120.249448,30.416147,,
臨川,PL000000019825,116.3599,27.9836,北宋,北宋_江南西路
承天寺,PL000000019803,116.359002,27.948246,,
如意院,PL000000015602,118.332019,29.717037,,
延恩寺,PL000000018868,115.094819,29.259946,,
荊門軍,PL000000027431,112.2072,31.0279,北宋,北宋_荊湖北路
丹棱,PL000000036662,103.5206,30.0259,北宋,北宋_成都府路
大力院,PL000000036562,0,0,,
谷隱寺,PL000000027103,112.149247,31.968351,晉,
京西南路,PL000000027128,112.148,32.0485,,
郢州,PL000000027558,112.598,31.169,北宋,北宋_京西南路
江陵府,PL000000027880,112.1954,30.3448,北宋,北宋_荊湖北路
興教寺,PL000000027664,113.6336,31.2631,,
棲賢寺,PL000000026412,114.219393,30.567754,沒有給定朝代,
湘鄉,PL000000028873,112.5272,27.7363,北宋,北宋_荊湖南路
能仁寺,PL000000018829,115.990281,29.724873,,
金鑾寺,PL000000027851,112.1995,30.3496,,
翠巖廣化寺,PL000000018651,115.725212,28.729817,南梁,
鳳林寺,PL000000018511,118.741171,26.581381,,
資福禪寺,PL000000017408,119.272821,25.58352,慣用名,
南康,PL000000019348,114.7536,25.6574,北宋,北宋_江南西路
白蓮莊,PL000000018762,115.996341,29.708127,,
定慧寺,PL000000009856,120.628632,31.30874,,
瑞光寺,PL000000009855,120.614632,31.291364,,
月華山,PL000000030545,113.6117,24.8091,,
白蓮寺,PL000000030546,13.611,24.809,,
西堂,PL000000030547,13.611,24.809,,
陽朔,PL000000032275,110.4918,24.7768,北宋,北宋_廣南西路
黃龍洞,PL000000031277,114.053591,23.264319,,
隴城,PL000000044903,105.8908,34.5528,北宋,北宋_秦鳳路
應乾寺,PL000000044887,105.9666,34.5239,,
護國院,PL000000028283,113.378,31.714,,
無為軍,PL000000016176,117.9202,31.2973,北宋,北宋_淮南西路
池州,PL000000016629,117.4907,30.6535,北宋,北宋_江南東路
四面山,PL000000015496,116.305119,30.456235,,
法雲寺,PL000000023422,114.440021,34.756704,,
西軒,PL000000023423,114.440021,34.756704,,
弋陽,PL000000020094,117.43,28.4007,北宋,北宋_江南東路
永安寺,PL000000010128,120.821594,31.819143,唐,
薦福寺,PL000000009719,119.946798,31.755303,,
堯峰寺,PL000000010026,120.524089,31.205214,,
龍華寺,PL000000009840,120.582376,31.300837,,
瑞峯菴,PL000000011500,120.179421,30.281321,,
福臻院,PL000000010096,120.626374,31.264936,,
慧林寺,PL000000023299,114.348,34.791,,
延和殿,PL000000023409,114.440021,34.756704,,
福寧殿,PL000000023410,114.440021,34.756704,,
靈巖山,PL000000010063,120.494112,31.264974,,
彭城,PL000000009522,117.1969,34.2686,北宋,北宋_京東西路
清涼寺,PL000000019691,114.78832,28.33443,隋,
眉山,PL000000036571,103.8398,30.0502,北宋,北宋_成都府路
績溪,PL000000017065,118.5929,30.0765,北宋,北宋_江南東路
婺州,PL000000013515,119.6586,29.1034,北宋,北宋_兩浙路
智慧院,PL000000013489,119.642819,29.081826,,
石頭雲溪,PL000000028927,112.730016,27.243995,,
龍安寺,PL000000028843,113.050316,27.90295,唐,
乳峯,PL000000028844,112.975981,27.781528,,
鳳翔府,PL000000042846,107.3948,34.5222,北宋,北宋_秦鳳路
太康,PL000000026106,114.8655,34.063,北宋,北宋_京畿路
仲舒村,PL000000026093,114.8655,34.063,,
穎州,PL000000015888,115.818,32.9021,北宋,北宋_京西北路
顯聖地藏院,PL000000023425,114.321324,34.808742,,
浮山,PL000000015436,117.284553,30.918404,慣用名,
太守岩,PL000000015438,117.283572,30.921477,,
崇德,PL000000011565,120.124836,30.261628,,
黎陽,PL000000024250,114.5536,35.6676,北宋,北宋_河北西路
福壽寺,PL000000023426,114.440021,34.756704,,
洪山禪寺上院,PL000000028299,113.2381,31.8967,,
崇寧,PL000000034921,103.7882,30.9444,北宋,北宋_成都府路
青龍寺,PL000000035023,103.958291,30.990735,,
道林寺,PL000000028624,112.934516,28.18417,沒有給定朝代,
揚州,PL000000010784,119.4462,32.39,南宋,南宋_淮南東路
鎮江府,PL000000010982,119.4533,32.2052,南宋,南宋_兩浙西路
揚子,PL000000010884,119.1866,32.2663,南宋,南宋_淮南東路
公安,PL000000027789,112.1788,30.0978,北宋,北宋_荊湖北路
梓潼,PL000000035549,105.1662,31.6382,北宋,北宋_利州路
大安寺,PL000000035542,105.161351,31.635535,,
大乘西菴,PL000000025392,112.840615,32.697201,,
隨州,PL000000028306,113.3787,31.7143,北宋,北宋_京西南路
保壽禪院,PL000000028298,113.2381,31.8967,,
蓬溪,PL000000035851,105.7171,30.776,北宋,北宋_梓州路
南麓院,PL000000035813,105.717,30.776,,
水南,PL000000028284,113.371882,31.690982,,
延福院,PL000000027665,115.751484,29.316696,,
德安府,PL000000027677,113.6977,31.2628,南宋,南宋_荊湖北路
化城菴,PL000000027666,113.6336,31.2631,,
廣安軍,PL000000036865,106.6402,30.474,北宋,北宋_梓州路
青州,PL000000021108,118.4878,36.6869,北宋,北宋_京東東路
普嚴寺,PL000000025279,113.007191,33.25655,,
海會室,PL000000025280,113.007191,33.25655,,
汀州,PL000000018404,116.358,25.8322,北宋,北宋_福建路
羅漢院,PL000000018814,115.984829,29.673228,,
祥符,PL000000023323,114.3525,34.7847,元,元_河南江北行省
福清,PL000000017497,119.3899,25.7265,南宋,南宋_福建路
報恩寺,PL000000013054,119.923074,30.474471,唐,
何巖南湖,PL000000055519,120.150672,30.276142,,
石門山,PL000000055520,119.002937,25.458032,,
蔡溪,PL000000055521,118.686761,25.364768,,
懷安軍,PL000000034879,104.5329,30.7149,北宋,北宋_梓州路
焦山,PL000000010964,119.478398,32.240103,,
瑞嚴,PL000000055522,121.54679,29.877462,,
龍安,PL000000035528,104.4283,31.6636,南宋,南宋_成都府路
聖果寺,PL000000055523,104.4283,31.6636,,
淨信講寺,PL000000012508,120.642665,28.030123,,
桃花塢,PL000000055524,120.150672,30.276142,,
彰聖寺,PL000000055525,121.543052,29.820102,,
瑞巖山,PL000000013954,122.088562,29.753708,,
萬壽寺,PL000000013789,122.155332,30.069442,,
慈寧殿,PL000000055526,120.179421,30.281321,,
金流鎮,PL000000055527,103.683143,29.864362,,
靈巖寺,PL000000036365,103.421663,29.505277,,
烏峯,PL000000055529,120.088,30.222,,
普應院,PL000000055530,119.71869,30.238381,,
楠溪江,PL000000055532,120.687447,28.156599,,
麗水,PL000000014934,119.8736,28.4666,北宋,北宋_兩浙路
寶溪,PL000000012970,120.121083,30.859733,,
大別溪,PL000000055535,111.699,29.034,,
澧陽,PL000000029495,111.7656,29.6393,南宋,南宋_荊湖北路
褒禪山,PL000000055542,118.103007,31.719683,,
東陽,PL000000013613,120.2367,29.2592,南宋,南宋_兩浙東路
興化,PL000000011160,119.8464,32.9328,北宋,北宋_淮南東路
黄石渡,PL000000055543,119.315151,26.043823,,
東山,PL000000055544,115.90418,28.679095,,
法石寺,PL000000055545,118.608832,24.894098,沒有給定朝代,
七佛石塔,PL000000055547,118.608832,24.894098,,
法石三門,PL000000055546,118.608832,24.894098,,
白水巖,PL000000055548,119.290851,26.103322,,
囊山,PL000000055549,119.11188,25.462766,沒有給定朝代,
辟支巗,PL000000055550,119.11188,25.462766,,
淨眾寺,PL000000018035,117.584152,24.124997,後梁,
中興寺,PL000000017699,117.809553,26.372725,唐,
棲雲寺,PL000000055551,117.787507,26.400529,,
全椒,PL000000015752,118.2734,32.0972,南宋,南宋_淮南東路
象山,PL000000012362,121.875,29.4729,南宋,南宋_兩浙東路
鄭行山,PL000000055552,121.869249,29.476158,,
岳林寺,PL000000012464,121.416055,29.687133,南梁,
東庵,PL000000012463,121.216731,29.686322,,
南禪顯聖寺,PL000000013645,118.871912,28.921109,,
大相國智海禪寺,PL000000023311,114.348564,34.791485,,
富春山,PL000000011898,119.632801,29.685661,,
天寧寺,PL000000055553,117.481444,30.655205,,
嚴州,PL000000012014,119.5079,29.5502,南宋,南宋_兩浙西路
九仙寺,PL000000055554,115.35739,28.862363,,
歙溪,PL000000055556,117.856714,29.250316,沒有給定朝代,
崇果寺,PL000000016934,118.430116,30.619049,唐,
白蓮峰,PL000000055557,115.938421,30.073036,,
開福寺,PL000000028638,112.972969,28.227931,,
三聖寺,PL000000055560,112.1788,30.0978,,
龍游,PL000000035987,103.7599,29.5704,北宋,北宋_成都府路
臨邛,PL000000035058,103.4652,30.4164,南宋,南宋_成都府路
鳳皇山,PL000000055563,103.465,30.416,,
不會庵,PL000000055564,104.1461,30.6837,,
上方寺,PL000000055591,119.022794,31.653239,,
東華門,PL000000011447,120.179421,30.281321,,
法堂,PL000000055565,121.09269,29.25477,,
別峰菴,PL000000055567,119.7601,30.3822,,
諸暨,PL000000013374,120.2365,29.7118,南宋,南宋_兩浙東路
高安,PL000000019786,115.3809,28.4245,南宋,南宋_江南西路
報恩寺,PL000000019594,114.391661,27.792905,唐,
法輪寺,PL000000028960,112.605587,27.10038,,
雲蓋寺,PL000000028626,112.895484,28.153708,,
石霜寺,PL000000028725,113.641887,27.910018,,
湖北省,PL000000026395,114.3276,30.5369,清,清_湖北省
樂普庵,PL000000055570,111.382,29.587,,
太和,PL000000019501,114.9033,26.791,北宋,北宋_江南西路
精進庵,PL000000055571,114.908864,26.790247,,
陽山,PL000000029434,111.704372,29.151367,,
天寧,PL000000055572,112.602469,26.89386,,
天台,PL000000014805,121.0353,29.1368,南宋,南宋_兩浙東路
烏崖,PL000000055573,115.938421,30.073036,,
黃岩,PL000000014347,121.2671,28.6412,南宋,南宋_兩浙東路
普澤,PL000000055574,121.257536,28.653108,,
東山祥符寺,PL000000055575,114.976002,27.106689,,
等慈寺,PL000000055576,120.979663,29.951723,,
木平寺,PL000000055578,114.377252,27.798731,,
東禪寺,PL000000017199,119.324093,26.088871,,
鴻福寺,PL000000014339,121.038819,28.627526,,
圓鑑塔,PL000000055579,121.543052,29.820102,,
雲門菴,PL000000055580,115.7659,29.0826,,
建陽,PL000000018361,118.1139,27.3386,南宋,南宋_福建路
博山寺,PL000000020034,118.073593,28.421361,唐,
信州,PL000000020015,117.9736,28.4494,南宋,南宋_江南東路
景星巖,PL000000014814,120.649143,28.703678,,
隱靜山,PL000000055584,118.194296,31.084268,,
覺報寺,PL000000055586,120.62454,31.320092,,
福嚴菴,PL000000055587,119.534918,26.201001,,
妙高峯,PL000000018777,121.211581,29.682972,,
慧因,PL000000055588,121.140159,28.861977,,
劉寺,PL000000055589,120.150672,30.276142,,
瑞巖開善禪寺,PL000000012188,121.870562,29.835375,,
承天萬壽寺,PL000000010227,120.674412,31.162357,,
崇德,PL000000012942,120.435,30.519,南宋,南宋_兩浙西路
慈相寺,PL000000055595,119.963508,30.537551,,
天寧寺,PL000000055592,119.411692,30.896118,,
白雲菴,PL000000011851,119.7604,30.382502,,
佛海泉,PL000000010069,120.497179,31.264561,,
五至堂,PL000000055593,120.626374,31.264936,,
開善寺,PL000000055594,118.208154,27.612743,,
眾妙園,PL000000055596,118.304963,27.022881,,
法喜寺,PL000000012802,120.840414,30.453721,,
臨海,PL000000014898,121.1293,28.8417,南宋,南宋_兩浙東路
紫櫜,PL000000055597,121.140159,28.861977,,
薦嚴資福寺,PL000000010186,120.967239,31.370197,,
智林寺,PL000000055598,116.041852,29.44699,,
石泉寺,PL000000017606,119.023901,25.367973,沒有給定朝代,
雲門寺,PL000000017912,118.828207,25.206689,慣用名,
雪峯菴,PL000000055599,120.124836,30.261628,,
芝巖塔,PL000000055600,120.295054,30.421787,,
長溪,PL000000018492,119.999,26.882,南宋,南宋_福建路
廬陵,PL000000019380,114.9798,27.1021,南宋,南宋_江南西路
清凉院,PL000000055611,115.1286,27.212507,,
梵山,PL000000055612,115.357746,26.339908,,
桃林寺,PL000000055613,116.009529,26.470517,,
報恩寺,PL000000055614,114.357222,25.404475,,
贛州,PL000000019111,114.9409,25.8459,南宋,南宋_江南西路
慶雲,PL000000055615,114.928802,25.833943,,
長溪,PL000000018493,119.999,26.882,北宋,北宋_福建路
回鴈峯,PL000000055616,112.608969,26.891775,,
碧琳堂,PL000000055617,120.179421,30.281321,,
烏石山,PL000000017116,119.290166,26.078065,清,
笑月菴,PL000000055618,119.315151,26.043823,,
閩清,PL000000017249,118.871,26.2119,南宋,南宋_福建路
甘露寺,PL000000010968,119.45195,32.219705,東晉,
三門,PL000000055619,120.148952,30.229538,,
慧日閣,PL000000055620,120.148952,30.229538,,
雙溪,PL000000012078,119.720405,30.216525,,
山門,PL000000055621,120.124836,30.261628,,
西山,PL000000055622,118.622296,28.740764,,
冶父寺,PL000000016131,117.335605,31.298422,唐,
侯官,PL000000017157,119.3256,26.0352,南宋,南宋_福建路
光孝寺,PL000000016943,118.754625,30.944441,,
小淨慈,PL000000055629,121.546802,29.862334,,
萬壽,PL000000012398,121.152047,30.038981,,
南安,PL000000018004,118.536,24.9567,南宋,南宋_福建路
崇寧寺,PL000000017880,118.589421,24.907267,,
承天寺,PL000000017875,118.590345,24.911738,沒有給定朝代,
資福寺,PL000000012979,120.054848,30.843264,,
婺州,PL000000013513,119.6586,29.1034,南宋,南宋_兩浙東路
成都府,PL000000034800,104.0864,30.6501,南宋,南宋_成都府路
慈明殿,PL000000011449,120.179421,30.281321,,
法寶院,PL000000055630,103.52,30.025,,
雷遷塔,PL000000055631,113.666,27.938,,
穹窿山,PL000000010057,120.423749,31.264095,,
高峯,PL000000055632,120.59687,31.312837,,
寒山寺,PL000000009978,120.564331,31.312442,南梁,
妙音院,PL000000035464,105.091028,31.097572,,
平陽,PL000000012552,120.5651,27.6743,南宋,南宋_兩浙東路
惠安,PL000000017920,118.8112,25.0207,南宋,南宋_福建路
淨覺寺,PL000000055634,118.791897,25.034112,,
鹿園,PL000000055636,120.148229,30.269649,,
智門,PL000000055637,120.651257,28.018192,,
廣慈院,PL000000012509,120.651257,28.018192,,
見山堂,PL000000055640,121.002438,29.147117,,
祇園寺,PL000000014838,121.255461,28.338921,後晉,
建安,PL000000018311,118.3323,27.0376,南宋,南宋_福建路
長樂,PL000000017532,119.5273,25.9584,南宋,南宋_福建路
大王峯,PL000000055641,118.030278,27.759477,沒有給定朝代,
寒巖菴,PL000000055642,118.030278,27.759477,,
潭州,PL000000028659,112.9867,28.1973,南宋,南宋_荊湖南路
香爐峰,PL000000017318,119.259386,25.633994,沒有給定朝代,
等覺寺,PL000000055644,114.440021,34.756704,,
隴西,PL000000046126,104.6444,35.0071,北宋,北宋_秦鳳路
酸棗,PL000000024322,114.0634,35.1462,北宋,北宋_京畿路
